Date,KOSPI2_Close,KOSPI2_12MF_EPS,KOSPI2_12MF_PE,KOSPI2_Fund_Flow,KSP2_CM_Close,KSP2_CM_12MF_EPS,KSP2_CM_12MF_PE,KSP2_CM_Fund_Flow,KSP2_CT_Close,KSP2_CT_12MF_EPS,KSP2_CT_12MF_PE,KSP2_CT_Fund_Flow,KSP2_HI_Close,KSP2_HI_12MF_EPS,KSP2_HI_12MF_PE,KSP2_HI_Fund_Flow,KSP2_MT_Close,KSP2_MT_12MF_EPS,KSP2_MT_12MF_PE,KSP2_MT_Fund_Flow,KSP2_EN_Close,KSP2_EN_12MF_EPS,KSP2_EN_12MF_PE,KSP2_EN_Fund_Flow,KSP2_IT_Close,KSP2_IT_12MF_EPS,KSP2_IT_12MF_PE,KSP2_IT_Fund_Flow,KSP2_FN_Close,KSP2_FN_12MF_EPS,KSP2_FN_12MF_PE,KSP2_FN_Fund_Flow,KSP2_CS_Close,KSP2_CS_12MF_EPS,KSP2_CS_12MF_PE,KSP2_CS_Fund_Flow,KSP2_CD_Close,KSP2_CD_12MF_EPS,KSP2_CD_12MF_PE,KSP2_CD_Fund_Flow,KSP2_IN_Close,KSP2_IN_12MF_EPS,KSP2_IN_12MF_PE,KSP2_IN_Fund_Flow,KSP2_HE_Close,KSP2_HE_12MF_EPS,KSP2_HE_12MF_PE,KSP2_HE_Fund_Flow
2014-02-21,255.22,"7,480.00",9.45,100.76,,,,,405.75,"2,075.00",14.06,100.97,497.55,"2,689.00",20.64,100.43,888.96,"9,737.00",11.06,99.79,"1,027.19","9,248.00",10.38,100.49,"1,472.71","20,542.00",7.85,100.56,710.13,"2,410.00",10.84,101.86,997.06,"5,648.00",12.42,100.82,"2,058.81","13,777.00",7.72,100.67,,,,,,,,
2014-02-28,258.41,"7,439.00",9.59,100.76,,,,,399.38,"2,086.00",13.80,100.97,482.60,"2,596.00",20.96,100.23,841.91,"9,125.00",10.78,99.66,"1,034.55","9,162.00",10.53,100.46,"1,511.82","20,598.00",7.99,100.57,719.34,"2,395.00",11.03,101.92,"1,015.66","5,636.00",12.67,100.86,"2,111.44","13,763.00",7.95,100.69,,,,,,,,
2014-03-07,257.35,"7,468.00",9.51,100.76,,,,,402.17,"2,159.00",13.36,100.99,489.87,"2,662.00",20.59,100.26,858.71,"9,192.00",10.74,99.68,"1,029.31","9,219.00",10.42,100.48,"1,521.64","20,566.00",8.00,100.58,711.49,"2,415.00",10.83,101.88,"1,010.24","5,612.00",12.60,100.86,"2,089.00","13,879.00",7.79,100.68,,,,,,,,
2014-03-14,249.02,"7,451.00",9.21,100.73,,,,,379.19,"2,154.00",12.66,100.89,456.11,"2,646.00",19.36,100.15,833.33,"9,129.00",10.59,99.65,994.92,"9,054.00",10.09,100.44,"1,486.39","20,565.00",7.71,100.55,685.64,"2,406.00",10.49,101.86,"1,003.35","5,616.00",12.48,100.88,"2,032.00","13,873.00",7.58,100.66,,,,,,,,
2014-03-21,250.68,"7,410.00",9.31,100.73,,,,,378.12,"2,120.00",12.80,100.89,458.21,"2,599.00",19.79,100.12,847.29,"9,066.00",11.01,99.69,973.98,"8,549.00",10.05,100.41,"1,510.06","20,534.00",7.78,100.57,689.22,"2,405.00",10.56,101.84,999.87,"5,612.00",12.47,100.86,"2,076.84","13,892.00",7.75,100.67,,,,,,,,
2014-03-28,257.44,"7,373.00",9.60,100.75,,,,,395.22,"2,098.00",13.54,100.98,470.42,"2,589.00",20.49,100.12,861.70,"8,989.00",11.26,99.63,998.25,"8,286.00",10.52,100.40,"1,506.02","20,475.00",8.00,100.58,713.53,"2,400.00",10.95,101.86,"1,012.71","5,614.00",12.59,100.88,"2,153.24","13,858.00",8.07,100.71,,,,,,,,
2014-04-04,259.47,"7,404.00",9.64,100.76,,,,,395.29,"2,150.00",13.28,101.00,477.73,"2,687.00",20.10,100.11,864.19,"8,987.00",11.27,99.64,"1,004.43","8,248.00",10.63,100.38,"1,537.15","20,527.00",8.21,100.61,706.10,"2,421.00",10.75,101.88,995.68,"5,648.00",12.43,100.87,"2,158.59","13,936.00",8.02,100.71,,,,,,,,
2014-04-11,260.53,"7,362.00",9.73,100.74,,,,,398.70,"2,157.00",13.35,100.98,483.04,"2,592.00",21.06,100.08,894.16,"8,854.00",12.04,99.63,"1,023.03","8,151.00",10.94,100.34,"1,516.35","20,522.00",8.12,100.60,719.83,"2,414.00",10.97,101.87,"1,027.89","5,551.00",12.99,100.89,"2,123.58","13,867.00",7.93,100.70,,,,,,,,
2014-04-18,261.52,"7,307.00",9.84,100.77,,,,,398.34,"2,099.00",13.71,101.01,473.06,"2,482.00",21.61,100.08,876.80,"8,851.00",11.82,99.64,"1,021.83","7,987.00",11.09,100.35,"1,550.65","20,515.00",8.25,100.66,715.40,"2,392.00",11.02,101.87,"1,026.35","5,530.00",13.00,100.89,"2,137.95","13,706.00",8.07,100.71,,,,,,,,
2014-04-25,257.42,"7,249.00",9.75,100.75,,,,,385.37,"2,080.00",13.33,100.97,449.43,"2,318.00",22.05,100.02,838.98,"8,411.00",11.81,99.59,996.02,"7,790.00",11.08,100.29,"1,548.87","20,565.00",8.29,100.68,694.44,"2,392.00",10.72,101.84,"1,012.54","5,456.00",13.00,100.86,"2,081.16","13,591.00",7.92,100.68,,,,,,,,
2014-05-02,255.07,"7,300.00",9.60,100.74,,,,,393.95,"2,141.00",13.17,100.96,432.29,"2,210.00",22.26,99.83,856.43,"8,480.00",12.10,99.56,986.33,"7,758.00",11.02,100.27,"1,530.07","20,909.00",7.94,100.69,696.13,"2,404.00",10.68,101.83,"1,044.64","5,403.00",13.55,100.89,"2,044.01","13,669.00",7.72,100.63,,,,,,,,
2014-05-09,254.31,"7,287.00",9.60,100.73,,,,,385.30,"2,205.00",13.14,100.94,435.96,"2,151.00",23.06,99.84,857.00,"8,526.00",12.08,99.57,958.84,"7,708.00",10.83,100.20,"1,507.08","21,378.00",7.83,100.67,698.48,"2,398.00",10.75,101.85,"1,054.63","5,405.00",13.68,100.94,"2,065.17","13,659.00",7.81,100.65,,,,,,,,
2014-05-16,262.97,"7,243.00",9.98,100.74,,,,,394.10,"2,176.00",13.62,100.98,441.99,"1,997.00",25.24,99.83,882.47,"8,563.00",12.32,99.60,978.70,"7,586.00",11.26,100.18,"1,568.20","21,261.00",8.31,100.67,728.10,"2,405.00",11.17,101.88,"1,065.56","5,357.00",13.98,100.95,"2,105.47","13,636.00",7.96,100.64,,,,,,,,
2014-05-23,263.42,"7,158.00",10.03,100.74,,,,,390.64,"2,178.00",13.44,100.98,442.86,"1,887.00",26.74,99.83,896.56,"8,593.00",12.38,99.60,988.35,"7,511.00",11.48,100.18,"1,581.87","21,193.00",8.37,100.67,721.37,"2,403.00",11.02,101.89,"1,066.42","5,370.00",14.02,100.94,"2,112.23","12,647.00",8.02,100.65,,,,,,,,
2014-05-30,259.94,"7,153.00",9.91,100.75,,,,,380.10,"2,179.00",13.09,100.90,436.20,"1,885.00",26.53,100.05,883.79,"8,600.00",11.91,99.59,962.60,"7,451.00",11.27,100.15,"1,589.04","21,180.00",8.45,100.70,700.26,"2,402.00",10.72,101.86,"1,040.22","5,380.00",13.66,100.93,"2,075.10","12,652.00",7.86,100.64,,,,,,,,
2014-06-06,260.56,"7,238.00",9.82,100.71,,,,,373.83,"2,265.00",12.38,100.79,428.24,"2,040.00",24.23,99.95,873.90,"8,690.00",11.68,99.59,964.37,"7,602.00",11.10,99.94,"1,616.75","21,243.00",8.54,100.70,702.70,"2,426.00",10.67,101.85,"1,034.02","5,491.00",13.33,100.87,"2,066.92","12,811.00",7.74,100.62,,,,,,,,
2014-06-13,258.75,"7,313.00",9.81,100.68,,,,,367.56,"2,427.00",12.56,100.71,432.27,"2,028.00",24.46,99.91,895.96,"8,721.00",11.81,99.57,983.47,"7,587.00",11.48,99.93,"1,628.75","21,204.00",8.30,100.64,712.81,"2,427.00",10.84,101.85,"1,042.36","5,489.00",13.50,100.85,"2,054.52","13,150.00",7.81,100.61,,,,,,,,
2014-06-20,255.31,"7,257.00",9.76,100.67,,,,,373.01,"2,436.00",12.66,100.71,423.64,"1,882.00",25.97,99.86,896.19,"8,737.00",11.80,99.58,987.25,"7,608.00",11.48,99.91,"1,625.94","20,890.00",8.22,100.59,697.72,"2,433.00",10.55,102.03,"1,056.90","5,436.00",13.83,100.84,"2,017.33","13,140.00",7.66,100.59,,,,,,,,
2014-06-27,258.78,"7,218.00",9.95,100.72,,,,,383.53,"2,434.00",13.03,100.80,421.41,"1,845.00",26.33,99.85,918.68,"8,720.00",12.26,99.59,"1,008.74","7,676.00",11.86,99.96,"1,634.00","20,615.00",8.38,100.68,710.04,"2,448.00",10.64,102.03,"1,053.98","5,397.00",13.89,100.85,"2,071.57","13,132.00",7.89,100.63,,,,,,,,
2014-07-04,260.63,"7,245.00",9.97,100.72,,,,,395.43,"2,492.00",13.09,100.86,430.77,"1,789.00",27.67,99.85,939.40,"9,440.00",11.94,99.61,995.89,"7,527.00",11.57,99.93,"1,664.89","20,945.00",8.38,100.67,710.62,"2,462.00",10.62,102.03,"1,082.11","5,447.00",14.11,100.86,"2,065.16","13,208.00",7.87,100.63,,,,,,,,
2014-07-11,256.72,"7,108.00",10.03,100.70,,,,,387.96,"2,492.00",12.90,100.85,405.81,"1,677.00",28.10,99.62,945.94,"9,485.00",11.84,99.63,969.80,"7,357.00",11.54,99.91,"1,621.95","20,204.00",8.51,100.65,710.06,"2,463.00",10.58,102.03,"1,085.19","5,425.00",14.27,100.86,"2,048.46","13,061.00",7.89,100.62,,,,,,,,
2014-07-18,261.66,"7,101.00",10.30,100.69,,,,,388.11,"2,455.00",13.08,100.80,417.56,"1,687.00",28.48,99.65,933.81,"9,457.00",11.98,99.63,992.51,"7,191.00",12.12,99.91,"1,658.34","19,898.00",8.98,100.63,713.28,"2,469.00",10.61,102.00,"1,077.35","5,394.00",14.23,100.85,"2,095.35","13,010.00",8.10,100.62,,,,,,,,
2014-07-25,263.47,"7,078.00",10.41,100.70,,,,,401.60,"2,416.00",13.73,100.81,428.28,"1,707.00",28.53,99.66,971.76,"9,394.00",12.76,99.73,987.99,"6,975.00",12.44,99.90,"1,625.71","19,965.00",8.90,100.61,736.14,"2,479.00",10.95,102.03,"1,079.00","5,386.00",14.28,100.86,"2,095.41","12,892.00",8.18,100.66,,,,,,,,
2014-08-01,268.56,"7,047.00",10.69,100.72,,,,,405.64,"2,461.00",13.59,100.84,413.48,"1,690.00",27.80,99.61,998.56,"9,694.00",12.76,99.79,"1,007.10","7,029.00",12.59,99.98,"1,608.93","19,464.00",8.89,100.58,791.74,"2,505.00",11.69,102.06,"1,151.20","5,470.00",15.03,100.92,"2,195.06","12,891.00",8.55,100.69,,,,,,,,
2014-08-08,262.02,"7,073.00",10.42,100.69,,,,,384.62,"2,445.00",12.97,100.82,405.47,"1,691.00",27.65,99.59,992.51,"9,694.00",12.41,99.78,961.84,"7,180.00",12.14,99.95,"1,579.69","19,512.00",8.66,100.51,778.78,"2,521.00",11.39,102.06,"1,161.64","5,506.00",15.06,100.96,"2,117.68","12,888.00",8.21,100.67,,,,,,,,
2014-08-15,265.88,"7,099.00",10.58,100.70,,,,,392.43,"2,450.00",13.20,100.80,423.07,"1,686.00",28.94,99.58,"1,008.03","9,751.00",12.65,99.81,961.58,"7,479.00",12.20,99.96,"1,590.13","19,503.00",8.73,100.50,804.22,"2,545.00",11.69,102.11,"1,166.17","5,505.00",15.20,100.94,"2,155.63","12,877.00",8.37,100.70,,,,,,,,
2014-08-22,264.26,"7,128.00",10.54,100.70,,,,,376.98,"2,462.00",12.63,100.79,410.56,"1,729.00",27.62,99.57,"1,013.61","9,717.00",12.81,99.81,950.50,"7,098.00",12.17,99.99,"1,592.88","19,342.00",8.77,100.49,796.76,"2,550.00",11.56,102.13,"1,178.15","5,567.00",15.18,100.94,"2,132.82","13,846.00",8.29,100.69,,,,,,,,
2014-08-29,265.41,"7,069.00",10.68,100.70,,,,,389.44,"2,459.00",13.08,100.78,421.70,"1,703.00",28.68,99.62,996.72,"9,665.00",12.54,99.84,938.53,"6,991.00",12.20,99.95,"1,588.63","18,966.00",8.89,100.50,808.74,"2,554.00",11.71,102.13,"1,189.47","5,567.00",15.32,100.92,"2,165.16","13,852.00",8.42,100.71,,,,,,,,
2014-09-05,262.09,"7,058.00",10.55,100.70,,,,,391.44,"2,511.00",12.89,100.77,420.02,"1,869.00",26.11,99.62,"1,008.29","9,738.00",12.73,99.90,931.48,"7,189.00",11.80,99.97,"1,537.51","18,646.00",8.78,100.50,815.87,"2,553.00",11.83,102.13,"1,207.43","5,691.00",15.15,100.91,"2,085.97","13,782.00",8.11,100.67,,,,,,,,
2014-09-12,261.39,"7,029.00",10.59,100.70,,,,,387.93,"3,116.00",13.93,100.76,409.95,"1,885.00",25.26,99.55,"1,013.02","9,711.00",12.97,99.97,933.65,"6,881.00",11.23,99.97,"1,540.48","18,869.00",8.87,100.51,807.16,"2,553.00",11.72,102.13,"1,193.41","5,636.00",15.11,100.91,"2,087.02","16,156.00",7.83,100.67,,,,,,,,
2014-09-19,262.31,"7,096.00",10.53,100.70,,,,,394.28,"3,086.00",14.28,100.78,419.14,"1,869.00",26.18,99.58,"1,004.96","9,717.00",12.86,100.00,948.40,"6,774.00",11.54,99.99,"1,572.18","18,643.00",9.09,100.53,800.26,"2,560.00",11.61,102.14,"1,234.29","6,428.00",13.72,100.92,"2,006.09","16,125.00",7.53,100.54,,,,,,,,
2014-09-26,258.33,"6,969.00",10.58,100.69,,,,,387.94,"3,086.00",14.04,100.76,409.80,"1,819.00",26.52,99.56,976.04,"9,762.00",12.19,100.00,911.50,"6,707.00",11.19,99.98,"1,590.40","17,735.00",9.53,100.57,776.70,"2,560.00",11.28,102.09,"1,241.50","6,434.00",13.83,100.93,"1,972.32","16,109.00",7.40,100.51,,,,,,,,
2014-10-03,250.06,"7,014.00",10.19,100.68,,,,,368.90,"3,119.00",13.30,100.71,384.41,"2,001.00",22.76,99.47,927.27,"9,922.00",11.31,99.98,844.53,"6,649.00",10.30,99.91,"1,542.25","17,320.00",9.43,100.57,760.48,"2,561.00",11.06,102.10,"1,244.94","6,962.00",12.86,100.94,"1,917.12","16,187.00",7.15,100.45,,,,,,,,
2014-10-10,245.06,"6,939.00",10.09,100.67,,,,,363.05,"3,086.00",13.27,100.68,378.48,"1,992.00",22.32,99.47,917.02,"9,459.00",11.23,99.98,823.76,"6,574.00",10.16,99.85,"1,474.35","16,787.00",9.38,100.54,760.82,"2,552.00",11.10,102.10,"1,215.24","7,210.00",12.16,100.96,"1,924.19","16,075.00",7.22,100.46,,,,,,,,
2014-10-17,239.84,"6,931.00",9.88,100.66,,,,,348.31,"3,068.00",12.79,100.64,372.73,"1,885.00",23.25,99.47,930.27,"9,468.00",11.44,100.00,806.77,"6,469.00",10.10,99.83,"1,461.23","16,774.00",9.25,100.53,751.22,"2,563.00",10.91,102.11,"1,186.10","7,342.00",11.71,100.93,"1,818.83","15,961.00",6.87,100.46,,,,,,,,
2014-10-24,242.91,"6,871.00",10.05,100.74,,,,,348.11,"2,998.00",13.09,100.61,365.05,"1,852.00",23.11,99.45,935.02,"8,092.00",11.55,99.98,766.63,"6,268.00",9.87,99.79,"1,502.77","16,882.00",9.44,100.53,752.76,"2,561.00",10.94,102.12,"1,209.80","7,368.00",11.90,101.42,"1,883.03","15,801.00",7.21,100.47,,,,,,,,
2014-10-31,250.45,"6,832.00",10.35,100.74,,,,,351.04,"2,906.00",13.53,100.60,370.41,"1,585.00",26.77,99.32,921.71,"8,060.00",11.41,99.93,803.71,"6,135.00",10.61,99.74,"1,545.41","17,009.00",10.00,100.58,794.33,"2,567.00",11.48,102.13,"1,200.90","7,423.00",11.68,101.42,"1,857.00","15,665.00",7.19,100.44,,,,,,,,
2014-11-07,247.39,"6,903.00",10.11,100.74,,,,,353.27,"2,960.00",13.38,100.57,377.74,"1,859.00",23.26,99.29,926.11,"8,181.00",11.18,99.94,781.01,"6,121.00",10.05,99.74,"1,536.54","16,685.00",10.00,100.58,789.06,"2,564.00",11.48,102.14,"1,201.90","7,913.00",10.97,101.41,"1,808.94","15,763.00",6.91,100.47,,,,,,,,
2014-11-14,248.18,"6,943.00",10.08,100.73,,,,,349.52,"2,948.00",13.33,100.47,394.27,"1,867.00",24.41,99.25,923.22,"8,148.00",11.09,99.94,812.74,"6,076.00",10.57,99.73,"1,555.44","16,661.00",10.03,100.58,776.73,"2,574.00",11.30,102.13,"1,179.60","8,260.00",10.16,101.41,"1,859.76","15,728.00",7.15,100.47,,,,,,,,
2014-11-21,249.90,"6,991.00",10.17,100.74,,,,,342.32,"2,948.00",13.10,100.42,389.46,"1,740.00",26.09,99.27,927.66,"8,070.00",11.30,99.93,836.93,"6,055.00",10.93,99.82,"1,561.76","16,717.00",10.15,100.60,779.05,"2,637.00",11.34,102.12,"1,209.90","8,246.00",10.43,101.42,"1,830.44","15,718.00",7.02,100.44,,,,,,,,
2014-11-28,253.70,"6,922.00",10.32,100.73,,,,,340.21,"2,909.00",13.19,100.33,374.76,"1,689.00",26.00,99.15,927.77,"8,057.00",11.36,99.91,827.79,"6,077.00",10.86,99.73,"1,585.03","16,815.00",10.41,100.62,780.54,"2,643.00",11.32,102.11,"1,221.55","8,235.00",10.57,101.48,"1,875.97","14,240.00",7.29,100.41,,,,,,,,
2014-12-05,254.24,"7,073.00",10.15,100.73,,,,,332.94,"2,984.00",12.55,100.29,377.77,"2,050.00",21.63,99.13,926.36,"8,646.00",11.06,99.89,825.29,"6,363.00",10.47,99.74,"1,585.23","16,860.00",10.46,100.64,777.01,"2,644.00",11.27,102.10,"1,204.92","8,689.00",9.91,101.46,"1,918.00","14,302.00",7.42,100.45,,,,,,,,
2014-12-12,246.44,"7,049.00",9.87,100.73,,,,,308.42,"2,980.00",11.72,100.26,362.14,"2,008.00",21.12,99.08,894.76,"8,718.00",10.48,99.86,781.04,"6,302.00",10.00,99.72,"1,553.73","16,853.00",10.28,100.63,757.99,"2,638.00",11.02,102.12,"1,168.41","8,585.00",9.71,101.47,"1,848.03","14,268.00",7.16,100.46,,,,,,,,
2014-12-19,247.96,"7,079.00",9.88,100.75,,,,,310.15,"2,960.00",11.83,100.26,376.51,"2,050.00",21.61,99.15,898.76,"8,743.00",10.48,99.87,813.82,"6,329.00",10.38,99.71,"1,572.76","16,853.00",10.51,100.67,748.65,"2,631.00",10.89,102.11,"1,164.69","8,801.00",9.41,101.49,"1,805.09","14,260.00",7.01,100.45,,,,,,,,
2014-12-26,250.05,"7,082.00",9.96,100.78,,,,,314.14,"2,948.00",12.05,100.26,369.04,"2,066.00",21.03,99.14,913.80,"8,766.00",10.58,99.89,824.27,"6,349.00",10.47,99.75,"1,570.12","16,862.00",10.59,100.73,758.17,"2,630.00",11.07,102.13,"1,160.07","8,786.00",9.39,101.51,"1,840.90","14,279.00",7.14,100.47,,,,,,,,
2015-01-02,244.79,"6,968.00",9.69,100.76,,,,,307.05,"2,952.00",11.60,100.19,366.21,"2,051.00",20.04,99.06,911.01,"8,629.00",10.39,99.92,792.94,"6,259.00",9.99,99.71,"1,562.76","16,807.00",10.37,100.72,718.11,"2,576.00",10.27,102.10,"1,146.03","8,677.00",9.43,101.51,"1,796.73","14,307.00",6.94,100.44,,,,,,,,
2015-01-09,246.05,"6,963.00",9.73,100.78,,,,,305.29,"2,893.00",11.76,100.18,354.12,"2,068.00",19.24,99.07,931.58,"8,546.00",10.76,99.98,788.54,"6,184.00",10.03,99.74,"1,601.11","17,042.00",10.29,100.75,731.51,"2,571.00",10.47,102.11,"1,131.55","8,595.00",9.39,101.51,"1,823.87","14,222.00",7.09,100.47,,,,,,,,
2015-01-16,242.22,"6,930.00",9.61,100.74,,,,,290.32,"2,806.00",11.61,100.05,326.58,"2,016.00",17.83,99.00,921.60,"8,575.00",10.46,99.95,779.29,"6,130.00",10.00,99.70,"1,590.65","17,077.00",10.24,100.69,699.42,"2,552.00",10.05,102.08,"1,138.63","8,540.00",9.49,101.50,"1,811.05","14,152.00",7.04,100.44,,,,,,,,
2015-01-23,250.32,"6,905.00",9.96,100.73,,,,,299.26,"2,726.00",12.29,99.94,340.14,"2,022.00",18.30,98.93,938.51,"8,573.00",10.61,99.93,834.03,"6,105.00",10.75,99.76,"1,623.10","17,215.00",10.51,100.68,730.50,"2,541.00",10.61,102.13,"1,191.58","8,547.00",9.92,101.54,"1,799.75","13,863.00",7.11,100.39,,,,,,,,
2015-01-30,249.88,"6,917.00",9.96,100.72,,,,,310.91,"2,564.00",13.56,99.96,363.73,"1,889.00",21.02,98.92,921.92,"8,621.00",10.06,99.68,860.57,"6,166.00",11.02,99.83,"1,602.55","17,656.00",10.12,100.66,721.06,"2,523.00",10.55,102.11,"1,208.17","8,571.00",10.09,101.57,"1,792.62","13,659.00",7.20,100.40,,,,,,,,
2015-02-06,250.16,"6,941.00",9.95,100.81,,,,,318.03,"2,560.00",13.96,99.97,372.28,"1,919.00",21.16,101.41,928.20,"8,602.00",10.26,99.69,891.67,"6,282.00",11.19,99.91,"1,591.46","17,945.00",9.95,100.64,711.95,"2,519.00",10.46,102.11,"1,209.36","8,416.00",10.32,101.57,"1,761.29","13,661.00",7.07,100.28,,,,,,,,
2015-02-13,249.76,"6,957.00",9.94,100.83,,,,,317.04,"2,562.00",13.91,100.00,369.88,"1,928.00",20.93,101.37,921.79,"9,077.00",10.22,99.70,905.11,"6,210.00",11.50,99.98,"1,579.22","18,000.00",9.85,100.65,700.54,"2,511.00",10.31,102.08,"1,246.91","8,467.00",10.59,101.60,"1,742.14","13,620.00",7.01,100.29,,,,,,,,
2015-02-20,250.37,"6,959.00",9.96,100.83,,,,,324.30,"2,551.00",14.26,100.07,368.45,"1,914.00",20.98,101.34,923.55,"9,102.00",10.25,99.70,903.02,"6,164.00",11.54,100.02,"1,572.72","17,997.00",9.89,100.65,697.21,"2,502.00",10.28,102.08,"1,234.28","8,559.00",10.44,101.60,"1,765.16","13,621.00",7.09,100.33,,,,,,,,
2015-02-27,251.46,"6,943.00",10.03,100.82,,,,,345.27,"2,527.00",15.27,100.05,377.18,"1,905.00",21.33,101.37,932.57,"9,027.00",10.37,99.65,941.02,"6,137.00",12.10,100.02,"1,565.62","17,983.00",9.80,100.65,704.38,"2,485.00",10.45,102.07,"1,227.22","8,561.00",10.41,101.59,"1,768.41","13,620.00",7.10,100.26,,,,,,,,
2015-03-06,255.96,"6,971.00",10.13,100.83,,,,,346.74,"2,584.00",15.04,100.02,380.68,"2,119.00",19.35,101.35,944.53,"8,684.00",10.45,99.61,951.22,"6,174.00",12.17,100.10,"1,587.81","18,179.00",10.05,100.67,685.42,"2,510.00",10.13,102.01,"1,223.46","8,404.00",10.54,101.61,"1,831.29","13,653.00",7.34,100.32,,,,,,,,
2015-03-13,252.18,"7,141.00",10.22,100.84,,,,,330.57,"2,577.00",14.34,99.98,364.88,"2,116.00",18.75,101.29,928.34,"10,671.00",10.06,99.64,920.90,"6,313.00",11.76,100.08,"1,551.04","18,745.00",10.27,100.69,677.79,"2,509.00",9.99,101.98,"1,216.83","8,526.00",10.33,101.66,"1,792.13","13,829.00",8.11,100.31,,,,,,,,
2015-03-20,258.70,"7,144.00",10.49,100.84,,,,,336.91,"2,575.00",14.64,99.96,378.29,"2,112.00",19.46,101.32,933.83,"10,602.00",9.99,99.55,931.32,"6,252.00",12.00,100.09,"1,595.18","18,865.00",10.39,100.71,709.99,"2,512.00",10.41,102.00,"1,285.92","8,516.00",10.97,101.65,"1,826.14","13,724.00",8.28,100.28,,,,,,,,
2015-03-27,255.54,"7,166.00",10.34,100.83,,,,,338.10,"2,578.00",14.61,99.94,369.59,"2,106.00",19.23,101.30,964.49,"10,583.00",10.21,99.53,931.53,"6,210.00",12.09,100.13,"1,579.87","19,048.00",10.09,100.68,698.87,"2,510.00",10.29,102.01,"1,302.23","8,513.00",11.10,101.65,"1,771.68","13,743.00",8.01,100.27,,,,,,,,
2015-04-03,256.75,"7,240.00",10.31,100.83,,,,,340.19,"2,607.00",14.54,99.97,372.89,"2,178.00",19.02,101.39,960.69,"10,824.00",9.90,99.54,959.76,"6,488.00",11.93,100.18,"1,557.31","19,448.00",9.86,100.67,711.09,"2,536.00",10.39,102.05,"1,317.92","8,369.00",11.46,101.64,"1,775.57","13,670.00",8.02,100.26,,,,,,,,
2015-04-10,261.95,"7,333.00",10.43,100.86,,,,,350.72,"2,599.00",14.97,99.97,392.64,"2,224.00",19.68,101.49,988.21,"13,021.00",10.25,99.56,"1,027.83","6,645.00",12.47,100.23,"1,564.67","19,959.00",9.80,100.68,710.56,"2,534.00",10.43,102.09,"1,332.26","8,371.00",11.58,101.68,"1,772.56","13,479.00",8.13,100.28,,,,,,,,
2015-04-17,268.28,"7,408.00",10.73,100.87,,,,,371.07,"2,634.00",15.59,99.97,399.56,"2,959.00",20.05,101.45,997.43,"9,824.00",10.88,99.54,"1,052.05","6,810.00",12.45,100.22,"1,578.64","19,955.00",9.73,100.68,756.69,"2,524.00",11.14,102.13,"1,402.46","8,394.00",12.18,101.69,"1,846.63","13,376.00",8.56,100.32,,,,,,,,
2015-04-24,271.05,"7,434.00",10.83,100.88,,,,,358.44,"2,622.00",15.20,99.85,401.82,"2,950.00",20.21,101.40,"1,017.90","9,548.00",11.45,99.63,"1,110.86","6,928.00",12.99,100.19,"1,590.09","20,105.00",9.56,100.63,786.71,"2,552.00",11.46,102.21,"1,408.57","8,482.00",12.09,101.72,"1,909.17","13,251.00",8.97,100.43,,,,,,,,
2015-05-01,266.42,"7,294.00",10.65,100.88,,,,,347.92,"2,573.00",15.13,99.86,397.71,"2,156.00",20.56,101.36,"1,016.71","9,556.00",11.35,99.60,"1,100.47","7,373.00",12.07,100.22,"1,557.43","19,869.00",9.57,100.64,768.75,"2,580.00",11.07,102.24,"1,399.63","8,544.00",11.96,101.70,"1,828.85","13,149.00",8.66,100.39,,,,,,,,
2015-05-08,260.81,"7,341.00",10.36,100.86,,,,,341.19,"2,614.00",14.56,99.84,388.80,"2,217.00",19.54,101.31,"1,017.64","9,613.00",11.45,99.61,"1,078.94","7,607.00",11.46,100.22,"1,511.85","20,081.00",9.10,100.62,757.68,"2,592.00",10.88,102.25,"1,375.03","8,421.00",11.93,101.63,"1,829.33","13,192.00",8.58,100.41,,,,,,,,
2015-05-15,261.33,"7,369.00",10.34,100.90,,,,,338.90,"2,608.00",14.50,99.73,390.36,"2,149.00",20.12,101.26,"1,018.17","8,365.00",11.24,99.57,"1,062.11","7,899.00",11.21,100.16,"1,513.80","20,087.00",9.04,100.61,765.92,"2,617.00",10.91,102.68,"1,422.19","8,743.00",11.98,101.65,"1,819.90","13,155.00",8.60,100.39,,,,,,,,
2015-05-22,266.03,"7,346.00",10.57,100.93,,,,,340.11,"2,606.00",14.58,99.79,397.51,"1,987.00",22.18,101.36,"1,021.17","7,940.00",11.82,99.58,"1,094.02","7,925.00",11.53,100.28,"1,545.69","20,086.00",9.20,100.65,775.45,"2,625.00",11.05,102.70,"1,468.51","8,761.00",12.34,101.64,"1,836.30","13,141.00",8.70,100.41,,,,,,,,
2015-05-29,260.39,"7,338.00",10.37,100.94,,,,,341.67,"2,600.00",14.60,99.83,379.37,"2,007.00",21.06,101.33,"1,013.44","7,968.00",11.62,99.65,"1,051.12","7,950.00",11.04,100.29,"1,558.14","20,085.00",9.16,100.68,751.70,"2,629.00",10.69,102.72,"1,415.36","8,663.00",11.88,101.61,"1,815.09","13,118.00",8.70,100.43,,,,,,,,
